uid,rest_id,source,text,rating
g_ChIJ69NaKJdZwokR3CamunXyYig_4,ChIJ69NaKJdZwokR3CamunXyYig,google_places,"Just had an amazing meal at Loring Place. We enjoyed our delicious drinks, yet the food is definitely the star here.  So many wonderful vegetable dishes that carnivores can enjoy a full meal without meat (though they do have meat options).

We started with the butternut fries, which were tempura-like and accompanied by a wonderful lemon aioli. Followed by the scrumptious ricotta dip and grilled bread, with many tantalizing flavors.  After that, the delicata pizza, the grilled broccoli and the mushroom bolognese.  Every one of the dishes a taste delight, although I will say that the bolognese wasn’t our favorite of the night — perhaps because we were overstuffed at that point.

I absolutely recommend dining at LP, and will definitely return myself!",5
g_ChIJD4wsQaRZwokRQIswTkF3YIc_0,ChIJD4wsQaRZwokRQIswTkF3YIc,google_places,"Junoon definitely lives up to its reputation as a Michelin-star restaurant. The food was beautifully executed and full of bold, balanced flavors.

The mango fish curry was very flavorful, with a great mix of sweetness and spice that didn't overpower the dish. For dessert, the ma rice pudding was excellent creamy and comforting, topped with toasted almonds and pomegranate that added a really nice texture and contrast.

One of the highlights was the pani puri with tuna. It was very good and refreshing, and a creative, modern take on a classic Indian street food.

Overall, a great dining experience with thoughtful dishes and high-quality ingredients. Definitely worth a visit if you're in Flatiron and looking for elevated Indian cuisine.",5
g_ChIJD4wsQaRZwokRQIswTkF3YIc_1,ChIJD4wsQaRZwokRQIswTkF3YIc,google_places,"Michelin-starred Indian restaurant in Midtown Manhattan. We came here for dinner and enjoyed the special fixed menu option for Valentine’s Day.

Course #1 (Starter): three tiny handheld bites. The first was an interpretation of Pani Puri, the second was a Saag Rota with Truffles and the third was Uthappam topped with a seaweed caviar.

Course #2 (Appetizer): we got the Smoked Chicken Vindaloo Tikka and the Tuna and Caviar Phuckha. Both were absolutely perfect, I particularly enjoyed the grilled flavor of the chicken.

Course #3 (Entree): we chose the Lobster Moilee served on a bed of coconut cream sauce along with the Xacutti Chicken, served in a gravy of coconut, tamarind and red chilies. We loved both dishes, especially the lobster which was cooked to perfection. The entrées were served with rice, daal done two different ways, crispy stringy okra and a basket of naan.

Course #4 (Palatte cleanser): A small
Dragonfruit sorbet.

Course #5 (Dessert): We chose the chocolate mousse/cake served with this frozen fruit circle which we couldn’t identify but tasted pretty interesting and we also got the sticky toffee pudding which had whole pieces of dates in them. Both desserts were fantastic.

Special shout out to the service team: we ordered some mocktails in the beginning that we absolutely hated and they were so generous to switch them out for mango lassi free of charge. On the bill they even deducted the charge for the mocktails.

We really enjoyed this Valentine’s Day dinner.",4
g_ChIJD4wsQaRZwokRQIswTkF3YIc_2,ChIJD4wsQaRZwokRQIswTkF3YIc,google_places,"Junoon in New York City, a former Michelin-starred restaurant, in my opinion, still deserves that star status. My experience was absolutely spectacular—from the aesthetics, to the ambiance, to the perfect noise level, and, of course, the food and service. I can’t give a higher review—if I could, I would call it a 10-star restaurant. We enjoyed a four-course meal on a Friday evening, March 6th, for my wife’s birthday. They acknowledged her birthday, took our coats, and every waiter was attentive and on point. The dishes were phenomenal, from the small plates to the dessert. The menu included standout small plates: I had the tandoori octopus, and my wife had the Ghost Chicken Tikka. For the main course, I ordered the Bhuna Murg Tadka, and my wife had the tellicherry duck with peppercorn sauce—both were absolute showstoppers. And for dessert, we had the Mumbai Bar, a white chocolate coconut mousse with pistachio, alongside a junoon plum sorbet, and my wife also had a mango kulfi pop. The entire experience was exceptional—every bite was crafted to perfection. The bill was worth every dollar, and we left with huge smiles—especially compared to other fine dining experiences like Gallagher’s. If we ever return to New York, Junoon will be at the top of our list. I had considered Bungalow, a fusion restaurant, but I’m so glad we chose Junoon for a traditional Indian feast. This was a dining experience we’ll be talking about for days.",5
g_ChIJD4wsQaRZwokRQIswTkF3YIc_3,ChIJD4wsQaRZwokRQIswTkF3YIc,google_places,"We came for lunch hoping for the tasting menu, not realizing it’s usually only offered at dinner. The team kindly accommodated us with a mini five-course menu, which was such a thoughtful touch. Every dish was delicious, beautifully balanced, and clearly made with care. The service was warm, attentive, and exceptional. An unforgettable lunch — we can’t wait to come back.",5
g_ChIJD4wsQaRZwokRQIswTkF3YIc_4,ChIJD4wsQaRZwokRQIswTkF3YIc,google_places,"I had lunch at Junoon during my New York trip and the experience was smooth from start to finish. The drinks were presented well, especially the smoky cocktail. The starters were flavorful and had a clean, modern presentation.

The dal, rice, greens and curry were well seasoned and served at the right temperature. The flavors felt balanced and nothing was overly spicy. Service was steady, polite and perfectly timed.

If you want Indian food in New York that feels refined but still familiar, Junoon delivers a consistent experience.",5
g_ChIJi9BURJFZwokRDcqvIgxdXds_0,ChIJi9BURJFZwokRDcqvIgxdXds,google_places,"A great friend and I went for brunch. And I can't wait to go back!! The room is intimate and inviting. The service was out of this 🌎. Schuyler, our sommelier, offered nothing but helpful and informed recommendations. The menu, itself, was second to none.  Each course was AMAZING!! The skillet Millet is stupendous! The surprise of the tasting meal added to the experience. Also, it started to snow...",5
g_ChIJi9BURJFZwokRDcqvIgxdXds_1,ChIJi9BURJFZwokRDcqvIgxdXds,google_places,"The place has a beautiful and cozy ambience and the service was great. The first course of our meal was fantastic and set high expectations - the crème fraiche and buckwheat soil was so delicious I could eat that everyday.

Unfortunately the later courses were a bit of a let down for us. The leeks were too tough, the raw chicory was too bitter and not sufficiently complemented by the sauces, the turmeric ice cream was interesting at best.

The focus was on featuring the fresh produce and I think they did a good job at that.",3
g_ChIJi9BURJFZwokRDcqvIgxdXds_2,ChIJi9BURJFZwokRDcqvIgxdXds,google_places,"This has to be one of the best Michelin-starred meals I've ever had in NYC. I randomly went for lunch because I'm trying to visit every Michelin spot in the city, and honestly I don't know why it took me so long to finally get to Blue Hill.

The restaurant is tucked away in the cutest neighborhood, and the interior has a Scandinavian-meets-farmhouse vibe that feels clean, calm, and cozy. As soon as I sat down, it felt warm and homey in the best way. Lunch is $85 for a three-course menu, and I highly recommend it. There's no printed menu; they simply bring you what's in season, which I loved since I'm in my veggie era. Leave the thinking to them.

First Course:
We started with a plate of raw radishes, baby turnips, rye crisps, and an herbed crème fraîche dip topped with dill. Simple but so fresh. The only thing I didn't love was the crackers, which had a bit of a cardboard-like mouthfeel. Then came a seasonal vegetable broth with squash, greens, and a dollop of crème fraîche. It was genuinely one of the best soups I've had anywhere

Second Course:
The main course came with a perfectly balanced little gem salad, roasted carrots, the creamiest mashed potato purée, slices of homemade whole-grain bread, and a flaky, crusty meat pie that was rich and comforting. Everything tasted super seasonal and thoughtful.

Dessert:
We finished with a warm apple crumble topped with a silky, tangy cream. The perfect ending.

Blue Hill completely exceeded my expectations. The food is incredibly clean, seasonal, and well-executed, and the space is beautiful. I'd absolutely come back, especially at such a reasonable price point.",5
g_ChIJi9BURJFZwokRDcqvIgxdXds_3,ChIJi9BURJFZwokRDcqvIgxdXds,google_places,"Honestly words can’t explain the experience, everything was perfect! The food, the service, and the atmosphere were top notch and well curated. The family style was extremely unique, with ingredients I’ve never or rarely seen in other restaurants. Bonus points for a very interesting wine pairing throughout the meal. The atmosphere is very cozy and welcoming, honestly perfect for a special date, a business meeting, or catching up with friends and family.",5
g_ChIJi9BURJFZwokRDcqvIgxdXds_4,ChIJi9BURJFZwokRDcqvIgxdXds,google_places,"This experience was one of the best dining experiences I've had. Every dish we had here was spot on, fresh and inventive. The place is upscale cozy; you feel like you're inside someone's super nice living room. The service is outstanding, even bringing us a second order of the whole wheat focaccia (probably the best focaccia I've ever had). They switch up their menu according to what they can get at the farmer's market that day, so it will always be a good place to come back to.
Well deserved michelin star. Hoping to come back soon!",5
g_ChIJlRDB34FZwokRUVAP-qsAoUY_0,ChIJlRDB34FZwokRUVAP-qsAoUY,google_places,"I’m already thinking of going back—yes! I love their attention to detail. They don’t overload the dishes with seasoning or sauces, and each course is prepared with the freshest ingredients and exceptional skill. From start to finish, the entire meal was outstanding. Their service and the thoughtful descriptions of each course were impossible to miss. They truly bring Japan to NYC. I would say they’re on their way to becoming a three-star restaurant, slowly but surely.",5
g_ChIJlRDB34FZwokRUVAP-qsAoUY_1,ChIJlRDB34FZwokRUVAP-qsAoUY,google_places,"A 2 Michelin star restaurant that deserves it’s 3rd star!
Chef  Hiroki Odo orchestrates the most wonderful symphony of tastes I’ve ever had. All in a Zen atmosphere!!
If you can try it, will not disappoint!
Also the. Manu changes every month.
Bravo 👏

Odo is a highly-regarded, Michelin-starred Japanese restaurant in NYC by Chef Hiroki Odo, known for its traditional kaiseki (multi-course) dining, emphasizing seasonal ingredients and precise execution, with a new, more casual ""kaiseki-izakaya"" concept, Odo East Village, recently opening. The original Odo offers an intimate, high-end experience, while the new East Village location blends kaiseki artistry with izakaya warmth, focusing on rice and offering a gluten-free menu.",5
g_ChIJlRDB34FZwokRUVAP-qsAoUY_2,ChIJlRDB34FZwokRUVAP-qsAoUY,google_places,"Odo Omakase: Our Anniversary

Odo is a triptych of transformation, and my boyfriend and I experienced its magic firsthand for our one-year anniversary. We entered from the bustling New York street, taxis whizzing by, and found ourselves immediately transported to Shibuya. The lively bar, crowded and convivial, felt like a hidden gem you'd stumble upon after midnight in Tokyo, filled with the energy of collective catharsis.

But this was merely the threshold, a tantalizing hint of what was to come.

As luck would have it – and fortune is indeed the operative word for securing a reservation here – we were invited through a secret back wall. This antechamber revealed the omakase counter, where the true alchemy began. Under the chef's meticulous hands, raw ingredients were transformed into small miracles. We watched in awe as each delicate piece of uni was prepared, a beautiful balance of sea and subtle sweetness. The premium drink pairing, which we gratefully indulged in, began its journey here, perfectly setting the stage for the culinary wonders ahead.

Then, the third layer. Past the antechamber, we were led to a more intimate setting, reclining in unexpected luxury. This giving over of our body’s usual dining posture felt indulgent and special. What followed was a symphony of brilliance and fun, that rare combination where technical mastery doesn't preclude joy. Each dish of our set menu, particularly the melt-in-your-mouth Wagyu, was a testament to this philosophy.",5
g_ChIJlRDB34FZwokRUVAP-qsAoUY_3,ChIJlRDB34FZwokRUVAP-qsAoUY,google_places,"My husband booked a lunch tasting at Odo to celebrate my birthday, and the experience was wonderful. The food and service were both amazing, and we also learned some new and interesting facts about kaiseki cuisine. Every course was delicious, and we truly felt it was worth the price. It was a memorable birthday lunch at Odo.",5
g_ChIJlRDB34FZwokRUVAP-qsAoUY_4,ChIJlRDB34FZwokRUVAP-qsAoUY,google_places,"Good Kaiseki experience of authentic high-end, sea food focused, Japanese cuisine. Portion sizes felt unbalanced and somewhat too large - by the time we got to the soba noodle main dish I was so full I couldn't finish it, not to mention dessert. Good (but somewhat cold) service, next to us was a loud group celebrating a birthday and the service seemed more focused on them. Hard to reserve, but reservations are far more obtainable for lunch seating.",4
g_ChIJmSvG_ZFZwokRTOFeiLXzkmA_0,ChIJmSvG_ZFZwokRTOFeiLXzkmA,google_places,Carbone brought Italian-American dining back to the center of New York and did it with style that nobody else has been able to touch. The spicy rigatoni vodka is the dish that launched a thousand imitations and none of them come close. The veal parmesan is a two-person commitment and worth every bite. Walking into the dining room feels like stepping into a 1950s supper club dark leather tuxedoed waiters Frank Sinatra energy without the costume. Mario Carbone and Rich Torrisi understood something that most chefs miss entirely you do not need to reinvent Italian food you need to perfect it. Every dish on this menu is a love letter to the red sauce joints that built this city and every bite proves they studied the originals until they could do it better. The Caesar salad is prepared tableside and it is theater and substance in equal measure. The wine list is Italian-heavy with deep cuts from regions most people have never heard of. Getting a reservation requires either patience or connections and the fact that the waiting list is months long tells you everything. I have eaten here multiple times and I have never once been disappointed. New York is full of Italian restaurants claiming to be the best. Carbone does not claim anything. It just proves it every single night. Go hungry and bring someone you want to impress.,5
g_ChIJmSvG_ZFZwokRTOFeiLXzkmA_1,ChIJmSvG_ZFZwokRTOFeiLXzkmA,google_places,"EPIC. INCREDIBLE. BEST MEAL IN NYC! I’ve been wanting to come here for years! Bucket list experience ACHIEVED! I will be trying to find spicy vodka rigatoni that good for the rest of my life. Lemon cheesecake was the best I’ve ever had as well. Start to finish, the meal was indulgent and the service was unparalleled!",5
g_ChIJmSvG_ZFZwokRTOFeiLXzkmA_2,ChIJmSvG_ZFZwokRTOFeiLXzkmA,google_places,"Carbone absolutely lives up to the hype. The spicy rigatoni is perfect—rich, decadent sauce with just the right kick. The chicken Massimo was surprisingly good: sweet, beautifully charred on the outside, tender on the inside, and finished with a deliciously creamy sauce. It came with shallots which were cooked perfectly!

The baked clams were excellent (loved that you can substitute bacon for breadcrumbs), and the Caesar salad was a generous portion made tableside with anchovies—classic and delicious. The bread was good with a solid assortment and one that was cheesy and a bit oily. There was no fresh mozzarella available that day, but they made up for it with olive oil and pickled cauliflower.

Some folks say the place is cramped, but we were seated at a round table so we thought it was more than enough space for us to enjoy a nice meal.

Finished with a delicious raspberry sorbet, which was solid. Overall, a flawless meal and a true 10/10 experience. Would absolutely return.",5
g_ChIJmSvG_ZFZwokRTOFeiLXzkmA_3,ChIJmSvG_ZFZwokRTOFeiLXzkmA,google_places,We were there for an early lunch. Couldn’t believe that we had a table. It was so hard to get a reservation. We were greeted by really nice professional staffs. The bread with salami and fresh mozzarella served at the beginning of our meal was yummy! We ordered a Caesar salad that was prepared on a cart for our table specifically. The pasta vodka sauce was amazing not so much about the meatballs ( a little bit undercooked for our tasting and a bit fatty) I’ve had better but the marinara sauce was good. And then deserts oh boy! The display was mesmerizing and it tasted even better. The whole experience was Definitely worth the wait and the vibe!,4
g_ChIJmSvG_ZFZwokRTOFeiLXzkmA_4,ChIJmSvG_ZFZwokRTOFeiLXzkmA,google_places,"I had high hopes and expectations going into my meal at Carbone. It’s highly regarded as one of, if not the toughest reservation to get in the city.

Once you get inside, you see why. The place is TINY with maybe 15 tables all nestled inside the front area and larger back. The service and staff are some of the best in NYC, able to take your order, course it out and make suggestions where necessary. Thankfully I went with a friend who is a regular and knew exactly what to order.

We ended up feasting like kings with a full flight of courses, starting off with the spectacular complimentary meats, breads and cheeses, the burrata, caesar salad (prepared table-side), beef carpaccio, spicy rigatoni (a MUST), meatballs (which were a delicious blend of beef and I believe bison), veal parmesan and brocollini. Got the carrot cake to try it even though I was well at my limit and it was worth it for the sugar rush to come back to life over an espresso.

Washed it all down with a Manhattan and an awesome red wine my friend recommended. The servers made sure our table was always taken care of and water was filled. A+++ service and will definitely be back the next time one of my friends with pull lets me tag along. Worth every penny!",5
g_ChIJkXQ3_INZwokRE74ZvG46Jjc_0,ChIJkXQ3_INZwokRE74ZvG46Jjc,google_places,"Dinner at the flagship location was excellent. My coworker and I started off with the spicy tuna roll which we constructed ourselves. Drinks were artisanal; I tried the Bad Therapy which has bourbon, cold brew and brown butter. My main was the spicy mushroom ramen which had a great garlicky flavor. Dessert was a delectable slice of chocolate pie. Highly recommend this location. Busy dining room but service was efficient and plates came out fast. Leisurely walk from Union Station.",5
g_ChIJkXQ3_INZwokRE74ZvG46Jjc_1,ChIJkXQ3_INZwokRE74ZvG46Jjc,google_places,"Food was delicious. One server who was probably a manager was spectacular; the others were kind of stand-offish. We were seated by the entrance and felt a cold draft every time the door opened, and the seating strategy was such that it didn’t feel like a laid back dinner. That said, the food was delicious",4
g_ChIJkXQ3_INZwokRE74ZvG46Jjc_2,ChIJkXQ3_INZwokRE74ZvG46Jjc,google_places,It’s a great vibe definitely geared towards younger crowd. The tables are small and the have stools without backs. A bit on the loud side. Food and service are great. Price is reasonable for what they serve. The hand rolls and pork belly baos are delicious. So was the ginger scallion noodles. The milk chocolate pie was really good. The smoked pork ramen was our least favorite. My expectations were much higher for the broth.,5
g_ChIJkXQ3_INZwokRE74ZvG46Jjc_3,ChIJkXQ3_INZwokRE74ZvG46Jjc,google_places,"Cannot see the hype about this place. Ramen broth is purely salty for both garlic chicken and smoked pork. The chicken and pork are pretty tasty but the broth is undrinkable. I have to dilute it with water. The best item is the fried potato, 10/10. The lychee cosmo is a refreshing drink to have for happy hour price. The arrangement of their seating is also uncomfortable, and extremely crowded, there are no small tables for 2-4 people, it’s either big table or the counter. We had to share a large table with no place to put our coats. I understand the limited space and trying to accommodate as more customers as possible, but it makes the whole experience awful.",2
g_ChIJkXQ3_INZwokRE74ZvG46Jjc_4,ChIJkXQ3_INZwokRE74ZvG46Jjc,google_places,"So, I am happy I finally tried NB, but honestly, I wasn't wowed.  We started with the pickled veg platter, and I did love the cucumbers, but the kimchi was meh.  We also got two different buns, the pork belly - delicious.  The mushroom was way salty, I couldn't take more than one taste.  The chicken was fabulous, crispy, flavorful, tender and moist. On the downside, I didn't love the mushroom ramen, again, too salty and definitely not enough broth, imo. Glad I went, but definitely hit or miss with some of the dishes.  Finally, the table situation...I couldn't get into my seat without hitting my neighbor behind me or next to me.  I get it, NYC real estate but this was ridiculous.",4
g_ChIJK2mBYJNZwokRIT4oANQ6OFY_0,ChIJK2mBYJNZwokRIT4oANQ6OFY,google_places,The main stay west village romantic spot at the larger location. Was finally able to snag a reservation at a reasonable hour. The traditional Tuscan dishes is hard to find in the city. The back area is darkened to set a romantoc mood. Pork loin and rabbit were delicious along with wine and sweet tiramisu.,5
g_ChIJK2mBYJNZwokRIT4oANQ6OFY_1,ChIJK2mBYJNZwokRIT4oANQ6OFY,google_places,"painfully average. been waiting to try this place for ages and it really like hit and it didn’t. wasn’t salty enough, or maybe some things were too salty? i’m not sure. the lasagne wasn’t great, super heavy and dry. i expected it to be either more moist or more lightweight. the pasta was the best thing we had. the fried mushrooms were quite of addicting but yet still not anything to write home about.",3
g_ChIJK2mBYJNZwokRIT4oANQ6OFY_2,ChIJK2mBYJNZwokRIT4oANQ6OFY,google_places,Enjoyable but not my fav Italian in the city (or west village for that matter). Was only able to get a res for weekday lunch. The meh looked extensive but we only ordered the pappardelle al limone and lasagne on the menu. Both very good. Also got potato croquettes which were one of the many specials they had which I always appreciate interesting specials. Really like the vibes of this place and the outdoor/courtyard seating looked very nice if the weathers warm as well.,4
g_ChIJK2mBYJNZwokRIT4oANQ6OFY_3,ChIJK2mBYJNZwokRIT4oANQ6OFY,google_places,"Disclaimer *****
Regardless of any experience had with an establishment, good or bad, 5 stars will be rewarded. Existing as a business is hard enough. I will always however, be honest as to what my personal experience was. Let's get into it.

The day after the Knicks' choking incident the city was palpably quieter. It was a gloomy grey drizzly Thursday and I needed something to take my mind off of what had happened the night before. A bowl of pasta to quell this sickness. Scouring food pages searching for the finest pastas in the land, I Sodi stuck out to me. No res, fingers crossed, it was about 2:15 (45 min before lunch ends) when we walked in and was greeted by a server with long hair and William H Macy's cool younger brother vibes who informed me that if we could order and eat by 3, we could get a table. Me and Dani said **** yeah we already know what we're ordering. They sat us down and told us he usually does the whole wine and specials schpiel but It wasn't necessary. We ordered the Spinach Raviolis, Tha Paccheri, and the Pappardelle al Limone.

Me and Dani just got back from a pasta making class in Florence where we made spinach raviolis. They came out amazing and we had a great time making them. Cute.

I tasted one of these raviolis at I Sodi and understood that you cannot make a ravioli THAT DISRESPECTFULLY TASTY without years and years of pasta making and creation. INCREDIBLE. What was even more incredible was that the pasta got better. The pappardelle al limon was our fav dish of 2025. I've dreamt of it ever since, and we have gone back for it, and it still blew us away.

The table next to us had the lasagna which looked aesthetically stunning and I am sure was delicious, but our paccherri seemed to have more sauce which was the perfect bowl of pasta for a rainy day.

Affogato to finish out one of my most memorable meals in NYC ever and we were out of there before 3 p.m. We couldn't finish that last pasta so we asked for it to go. I guess being wrapped in the end of service, the team forgot the leftovers so we just paid and kept it moving. No worries, it was an amazing meal.

One minute later William H Macy's hippy brother comes bustin out of the restaurant with the doggy bag like WAIT!!! Hands it to us and we all just start laughing like, How did that meal get even better. Drop the Mic. 10 outta 10. I wish I remembered that legends name but I will be back again and again because that experience was magical and restored my faith in the Knicks.

The fourth pasta shown from the second time we went was also one of the best dishes of 2025 although I don't exactly remember what it was because it was on the specials. Short rib maybe? It kinda reminded me of an elevated beef stroganoff.

Oh and lastly I am not a big fan of a Negroni (sorry Bourdain I will keep trying) but the Terra cocktail was an extremely light and balanced companion to my pastas. Go here.  *****",5
g_ChIJK2mBYJNZwokRIT4oANQ6OFY_4,ChIJK2mBYJNZwokRIT4oANQ6OFY,google_places,"Independent of the hype and difficulty securing a table, I really did enjoy my dinner here. The menu went beyond just classic Italian dishes, and everything was executed at a high level. The pappardelle al limone was a delicious plate, and I throughly enjoyed their special pasta which was a lamb ragu with a wheat maltagliati",5
g_ChIJnxIAE6ZZwokRerFXklZuIvc_0,ChIJnxIAE6ZZwokRerFXklZuIvc,google_places,"Phenomenal experience! The menu is thoughtful, the ingredients are high quality, & I cannot rave more about the service. Mauro, our server, went above & beyond to make us feel welcome, not rushed, & the recommendations were exceptional. The other staff members were incredibly kind and hospitable. I did not take a photo of the fried zucchini, but GET THE FRIEND ZUCCHINI! We also ordered an aperol spritz, rigatoni carbonara, the malfadine con pesto, tiramisu, & espresso martini. Cannot wait to return! 🇮🇹❤️",5
g_ChIJnxIAE6ZZwokRerFXklZuIvc_1,ChIJnxIAE6ZZwokRerFXklZuIvc,google_places,"Top tier service on a snowy evening in NYC. The wine, food and vibe was perfect and our server was from Italy. It was incredibly nice being able to get such personal recommendations and opinions about the food. I'd definitely be keen on being a regular here. Great spot!",5
g_ChIJnxIAE6ZZwokRerFXklZuIvc_2,ChIJnxIAE6ZZwokRerFXklZuIvc,google_places,"Wow! What an amazing dinner.    Delicious perfectly prepared and presented meals.    There was five of us and we were all impressed.  We are already telling other friends.   I am coming back.  And the main course portions were much larger than expected.   Fabulous ! And the wine selection , outstanding!",5
g_ChIJnxIAE6ZZwokRerFXklZuIvc_3,ChIJnxIAE6ZZwokRerFXklZuIvc,google_places,"I thought I would give a shout out to this authentic neighborhood restaurant serving well-prepared Italian food including their own fresh pasta. The food was tasty, the service was kind and professional and the space nicely designed. Prices are reasonable for New York and my meal came to $77 for one including tip. I had  a starter, a main pasta and a glass of wine. The restaurant business in NYC is not easy and Ulivo offers a good dining experience.",5
g_ChIJnxIAE6ZZwokRerFXklZuIvc_4,ChIJnxIAE6ZZwokRerFXklZuIvc,google_places,"We loved the calamari pasta. It was amazing very good service and pretty much all the staff are from Italy. That’s when you know it’s authentic and delicious. I’m pretentious and welcoming vibe, which is rare for New York. Food was so DeliciousI forgot to take pictures.",5
g_ChIJIwaq1P5ZwokRmGG4WafDScw_0,ChIJIwaq1P5ZwokRmGG4WafDScw,google_places,"The ice box is wonderful. I will go back for this and a glass of sherry. The ice box featured Gaia Oysters from New Brunswick, the most perfectly prepared shrimp cocktail, fresh clams, a sea bass ceviche, and perfectly marinated mussels.

The Oyster Confit was outstanding. The concept of slow-cooking the oysters in rich chicken fat and serving them with crème fraîche and crackers is a stroke of genius. I would gladly go back for this item alone.

The Stuffed Squid was very nice. The squid was tender, and the sauce was rich and flavorful. Be sure to save some of the bread to fully soak up every drop of that excellent sauce.

Both the Seaweed Salad and the Beet Boquerones were excessively acidic, which overpowered the flavor of the otherwise perfectly prepared ingredients.

I enjoyed a Dr. Brown's Cel-Ray here as well. The service was impeccable.",5
g_ChIJIwaq1P5ZwokRmGG4WafDScw_1,ChIJIwaq1P5ZwokRmGG4WafDScw,google_places,"If you can get a reservation and you enjoy seafood then you are definitely going to enjoy Penny! Every dish is expertly prepared and beautifully presented. The shrimp cocktail was succulent and so delicious. Tuna carpaccio, tender with subtle marinade, the Halibut with spinach just melted in your mouth... I could go on all day! A very knowledgeable sommelier is on hand if you want pairing reccomendations, and every member of the team were approachable professionals. Amazing!",5
g_ChIJIwaq1P5ZwokRmGG4WafDScw_2,ChIJIwaq1P5ZwokRmGG4WafDScw,google_places,"I’m still in love with Penny. Everything about it is dialed in — the interior, the lighting, the little details, the vibe… it feels effortless but you can tell it’s insanely intentional.

The fish is unreal, the flavors are clean and confident, and the wine program is on another level. It’s that rare kind of seafood bar where every bite tastes like someone actually obsessed over it before it hit the table.

What’s honestly crazy is this: you can’t get this anywhere else… but here. And that’s coming from someone from South Florida — because no place in Miami even comes close to this level of “fancy seafood bar” done right. Down here, most seafood spots with a bar vibe lean more divey. This concept? If it opened in SoFlo it would be booked out for weeks without even trying.

Penny is special. Period.",5
g_ChIJIwaq1P5ZwokRmGG4WafDScw_3,ChIJIwaq1P5ZwokRmGG4WafDScw,google_places,"Very good food, I particularly liked the raw bar. The dover entree was surprisingly bland and a little dry. The red snapper crudo had a bit too much orange. The chocolate mousse was pretty good, though the olive oil made it a bit too rich.

I loved the music, 70s punk and post punk. However, it was easy too loud and I couldn't hear the person next to me very well. It's only bar seating, and it wasn't very comfortable.

Overall, I found it expensive and given how hard it is to get a reservation, I wouldn't recommend it.",4
g_ChIJIwaq1P5ZwokRmGG4WafDScw_4,ChIJIwaq1P5ZwokRmGG4WafDScw,google_places,"Penny’s accolades are well-deserved. The food’s all about pristine seafood cooked “simply” to bring out their inherent flavors. You must order the stuffed squid and the seafood broken rice, plus some sesame brioche to soak up the sauce on that squid.

The squid’s full of that charcoal-kissed flavor without the slightest hint of overcooking. Extremely tender, light crisp on the thin tentacles, stuffed with minced tuna to add body and meatiness. The sauce was addictive, a fruity earthy chili oil with a hint of heat and some acidity to brighten it up without turning it sour.

The rice dish transported me to Maine, full of fresh sweet lobster dipped in butter, amplified 10x. Perhaps a stock made from the shells and tomalley? The rice was the right vehicle to deliver maximum comfort, more soothing than a buttered roll. This dish would not feel out of place being served at Le Bernardin with a more elegant plating.

The ice box and scallops were of course great. But these two dishes are what I’ll remember for a long time.

Service was highly attentive. Everyone’s glasses were constantly topped up. There was always someone to answer any questions.

Overall, I enjoyed Penny much more than many tasting menu spots. The dishes were impactful with clear, intense flavors. It’s worth the hassle of getting a reservation.",5
g_ChIJaWBLA_pZwokRX2BYIIr6rwE_0,ChIJaWBLA_pZwokRX2BYIIr6rwE,google_places,"Beautiful upscale spot for a celebration, but come hungry for a heavy meal!

The ambiance here is perfect for a date night. The food is high-quality and punchy, though the menu leans quite rich.
• Spicy Fried Chicken: Perfectly juicy and garlicky. I loved that the sauce was served on the side so the crispiness could shine.
• Assorted Pancakes: Great variety; the shrimp was the standout.
• Galbi-jjim: Very decadent. Definitely pair this with rice to cut through the richness.
• Uni Sotbap: Incredibly flavorful and satisfying.

Note: The meal is definitely on the ""heavier"" side. I felt a bit sluggish afterward and wished there were lighter dessert or side options to balance the richness. Still a delicious, high-end experience!",4
g_ChIJaWBLA_pZwokRX2BYIIr6rwE_1,ChIJaWBLA_pZwokRX2BYIIr6rwE,google_places,"We came at 5 PM on a Wednesday and it was calm and peaceful. The food tasted clean with a focus on the ingredients natural flavor. The chicken was fried very well and it's taste was fairly light with a hint of MSG. The galbi-jjim was tender and youll find yourself dipping it back in the sauce after each bite. Nothing was excessive in flavor which might be a downside for someone expecting heavy pocha style flavors. Even the kimchi wasn't too sour and had a crunch to it. It's unique and healthy, plus the place is gorgeous and a great place for a date.",5
g_ChIJaWBLA_pZwokRX2BYIIr6rwE_2,ChIJaWBLA_pZwokRX2BYIIr6rwE,google_places,"The interior of Moono is so beautiful and the service and food is always top-tier. I’ve been here twice now, most recently for the restaurant week menu. The chicken is some of the best I’ve had and the Galbi-jjim is so tender. The sides are also phenomenal and all unique. For the restaurant week menu we got the wine pairings as well and I definitely recommend that, they go perfectly with each course. Overall, love this place! I’ve also had the bossam and naengmyeon before which are also good, but I think my favorite dish so far has been the Galbi-jjim!",5
